window,flow_count,flow_duration_mean,fwd_packets_mean,bwd_packets_mean,fwd_bytes_sum,bwd_bytes_sum,flow_iat_mean,flow_iat_std,flow_iat_max,flow_iat_min,fwd_iat_mean,bwd_iat_mean,syn_count,ack_count,rst_count,fin_count,psh_fwd_count,psh_bwd_count,urg_fwd_count,urg_bwd_count,packet_length_mean,packet_length_std,packets_per_second,bytes_per_second,down_up_ratio,active_mean,active_std,idle_mean,idle_std,infiltration_label,packet_count,unique_src_ips,unique_dst_ips,unique_src_ports,unique_dst_ports,ttl_mean,ttl_std,tcp_window_mean,tcp_window_std,payload_mean,payload_sum,payload_max,fragmented_packets,window_start_sec
465,675,13473759.822222222,7.940740740740741,8.318518518518518,440805,4333002,1150269.0562349167,1301510.6919286803,60339734,0,1529320.1483341611,1220446.6465229443,18,219,203,0,18,0,0,0,106.2783423433563,142.02406926249364,,70578.19846495613,0.5437037037037037,1189916.6642277646,198854.67170514428,3953601.339374543,247211.2876090083,0,,,,,,,,,,,,,,27900
466,1302,13295723.447004609,5.329493087557604,5.04147465437788,507821,3374858,911384.530069258,1163043.9691856855,82814459,0,1242879.2229995416,952358.2227135217,54,307,327,6,54,0,0,0,101.30293392423563,135.88208967796191,,,0.6536098310291859,355573.87863352435,190870.6400892438,4339777.7744082045,123785.40780871928,0,,,,,,,,,,,,,,27960
467,1269,19214754.845547676,6.727344365642238,8.459416863672184,566254,7965298,774545.9467519926,1795704.8280535135,103000000,0,1329519.0075392076,1319411.3020639478,43,251,347,1,43,0,0,0,113.20873585668188,144.0324724698315,,,0.7092198581560284,420653.57794522616,186367.23721666876,7077259.6570501635,219624.7119928161,0,,,,,,,,,,,,,,28020
468,766,11067719.16840731,4.906005221932115,3.8159268929503916,317820,891160,1055980.9720650665,1107093.2759478593,106320636,0,1291346.7777176972,649269.4457859454,28,259,203,3,28,0,0,0,93.18754074576384,131.663397509994,,,0.5926892950391645,844206.3060246882,264845.4608615647,3665798.0049130544,276144.08257646556,0,,,,,,,,,,,,,,28080
469,1229,11515165.128559805,4.823433685923515,5.802278275020342,526963,4875470,1115906.7970602608,1502719.7816353268,86971176,0,1507449.0604971696,993446.3549564854,106,389,314,6,106,0,0,0,96.59192504581863,123.24855508124199,,,0.6501220504475184,228705.78169440152,55405.621875319375,4273743.430533676,1301550.1041510175,0,,,,,,,,,,,,,,28140
470,1082,12446317.232902033,4.902033271719039,3.5794824399260627,291420,1513471,607918.0514254967,1241933.5183642027,72498255,0,966254.7964827165,929074.4717713001,122,357,253,3,122,0,0,0,78.61507515706478,103.94320882958797,,,0.6035120147874307,700613.0738194745,378434.634865184,3973556.2887288127,197728.78336644016,0,,,,,,,,,,,,,,28200
471,450,7157274.462222222,4.311111111111111,2.973333333333333,177321,423680,1821954.928169217,784298.7782935366,62600000,0,1909557.3632190952,696541.1890365954,17,127,110,2,17,0,0,0,102.39199059625355,124.94827475246645,,,0.4488888888888889,391492.0122222222,216036.1745094993,3543784.953333333,199135.48022129099,0,,,,,,,,,,,,,,28260
472,734,14088748.648501363,6.489100817438692,6.1880108991825615,279719,3242439,988965.605150044,1239519.9882572806,59939043,0,1348662.092413094,1061284.1147859416,18,195,229,0,18,0,0,0,113.01691920589579,143.05848417295476,,,0.5817438692098093,916455.8362781928,255443.48133552895,4261508.698451119,181803.442594221,0,,,,,,,,,,,,,,28320
473,1829,14693392.368507382,5.139967195188627,5.282121377802078,673134,5209456,588917.3325322744,1268706.2102048225,97101830,0,1090710.4861160691,1035452.9489587145,70,316,492,3,70,0,0,0,102.43535560754658,133.4977166755745,,,0.7266265718972116,241436.49993761352,85735.35809680348,4213269.456466624,64210.011007680536,0,,,,,,,,,,,,,,28380
474,1293,14196710.27764888,4.779582366589327,4.078112915699923,362654,2190971,1200738.8555326357,1283732.4236760912,99384314,0,1704630.6222117569,1146286.941381772,31,292,308,5,31,0,0,0,85.54954627062259,111.41027793532892,,96910.89662548789,0.674400618716164,529790.4103635268,103177.31106231223,4244892.513566079,155951.1880458862,0,,,,,,,,,,,,,,28440
475,2643,13987446.58910329,5.206961785849414,5.58948164964056,966342,8657676,590156.3853159065,1130665.2450456342,60000000,0,973722.7713128399,838651.4484522765,88,544,631,11,88,0,0,0,96.17833217651082,124.5942993035132,,,0.7162315550510783,215112.24365286258,167557.0486793439,3949628.6207967363,153874.16197912378,0,,,,,,,,,,,,,,28500
476,675,7813187.263703704,4.032592592592593,2.2533333333333334,163962,409872,747611.8091401366,1087262.6208082312,60434828,0,896979.7699198498,786272.1311224242,76,375,103,16,76,0,0,0,56.40791478762148,74.51630770035244,,,0.5096296296296297,691821.7430482605,156916.57142577774,3619900.452464646,164165.38945994063,0,,,,,,,,,,,,,,28560
477,1204,12890585.99833887,4.92109634551495,4.670265780730897,340748,3336607,1128263.9527223036,1238023.6446620144,82800000,0,1575236.7318292276,892544.4066256633,76,417,259,8,76,0,0,0,76.28847104689635,97.01128162043415,,,0.617109634551495,485764.7835460915,141591.99173594455,4156152.7662852034,85609.50646926995,0,,,,,,,,,,,,,,28620
478,957,8904895.312434692,4.2936259143155695,5.016718913270638,202676,3918942,510575.51902526955,778652.2356040331,72599196,0,720708.6550132959,724343.1959790488,106,302,184,10,106,0,0,0,77.51905711439906,95.34059947385006,,,0.619644723092999,266939.55027546466,100526.42738723324,2547967.565712264,166658.98127316343,0,,,,,,,,,,,,,,28680
479,1283,14013916.888542479,4.698363211223694,4.067030397505846,393014,1970276,890662.4247643617,1277970.9548215556,74900000,0,1355807.8117632775,967349.1312617187,50,253,262,7,50,0,0,0,85.2418780839187,109.79013946526844,,184651.79052564444,0.7084957131722526,527203.123306783,235624.02720835738,4061823.737175728,117418.13690364778,0,,,,,,,,,,,,,,28740
480,1620,12561341.255555555,4.5092592592592595,4.311111111111111,459208,3156803,833575.3207818497,1132641.4756692422,59936593,0,1151109.7679057075,884094.2660209249,75,363,384,5,75,0,0,0,93.40681253878346,125.67346751266729,,,0.6907407407407408,223762.43082814504,68211.31090460058,4166751.701740904,148220.48325365366,0,,,,,,,,,,,,,,28800
481,804,13493817.218905473,5.236318407960199,4.001243781094527,302149,1233459,878881.372958645,1352125.5674015654,60014752,0,1229182.526644513,983040.1148681554,47,281,192,8,47,0,0,0,76.18421536848147,104.12626877982437,,,0.5485074626865671,691181.482483316,446011.8707919511,4302419.448147497,357585.30512257933,0,,,,,,,,,,,,,,28860
482,757,10746047.861294584,4.618229854689564,3.8546895640686922,236293,1256871,882924.1982341751,1065435.0141195406,59936638,0,1204404.9792981315,899588.3301927363,37,264,189,3,37,0,0,0,83.54307197486723,118.7713522549193,,,0.5640686922060766,202085.3925487082,170455.09941267245,3396150.0542429844,168700.23795677323,0,,,,,,,,,,,,,,28920
483,971,13738197.460350154,4.719876416065912,3.834191555097837,322972,1197416,1211718.7061482274,1343262.863071365,62324186,0,1625656.6193696714,999033.9570357925,115,295,207,7,115,0,0,0,75.11480771113398,101.69064167898104,,,0.619979402677652,496556.61006632925,206919.22233109752,4492773.412325993,481987.0770929536,0,,,,,,,,,,,,,,28980
484,698,11012607.845272206,4.2979942693409745,3.1117478510028653,195474,587266,1108398.6274472652,1373287.926463645,63817092,0,1486463.3130659382,1199235.2781795901,63,188,185,2,63,0,0,0,77.34179792731103,103.97787377227534,,,0.6174785100286533,466191.6699668006,337080.28532629606,4010402.2305941405,328503.57576952816,0,,,,,,,,,,,,,,29040
485,568,17165842.70774648,5.209507042253521,3.8767605633802815,243192,568754,2028394.5950469114,1774006.3234005284,60000000,0,2443341.541577839,1156445.359238939,35,188,110,5,35,0,0,0,79.2341190721234,110.39376684611426,38519.611457897256,407097.0823791301,0.5686619718309859,821457.5995085347,443570.9860977074,6367027.371988178,438774.60081300285,0,,,,,,,,,,,,,,29100
486,475,17003423.867368422,5.7368421052631575,4.334736842105263,173131,848403,1897313.2918353681,1842686.4179197594,60813838,0,2357693.8136562994,1602730.2664040918,50,180,121,0,50,0,0,0,90.78213427972779,135.22954243174127,,74575.88559324206,0.4926315789473684,591338.1132483128,202088.41737642186,6333049.2303475905,579423.6787753202,0,,,,,,,,,,,,,,29160
487,2601,15161230.18531334,5.018838908112264,4.87043444828912,929723,5565250,572556.3311797801,1236636.6073548452,60015234,0,991678.0478191255,955333.7764405374,89,424,654,8,89,0,0,0,98.40234753029036,131.11943741427385,,,0.7185697808535179,221353.05585289065,125779.76859775391,4160260.7669860674,94400.35170026959,0,,,,,,,,,,,,,,29220
488,759,14686777.930171277,5.384716732542819,4.797101449275362,237171,1988759,1672404.6339507357,1471484.9148670863,59874050,0,2010119.5032275552,1144319.9553351838,91,294,176,9,91,0,0,0,81.76243680125995,113.37179083284401,,,0.5349143610013175,488979.82967455673,233997.8970138656,5674066.384598822,500534.84532849706,0,,,,,,,,,,,,,,29280
489,1041,11603180.261287224,4.345821325648415,3.9500480307396733,391214,1263693,849307.3138802183,1125993.4688817472,71428518,0,1092992.186726984,901633.844221509,38,319,205,0,38,0,0,0,77.06575966833967,101.99276616578915,,396910.5881383317,0.6935638808837656,247219.08607246968,141754.44007458177,3714787.2252383786,275942.8548735752,0,,,,,,,,,,,,,,29340
490,2398,15667271.740200168,5.957464553794829,6.217264386989157,868096,10113912,705388.1253175567,1390165.0731126324,75000000,0,1149888.58908196,1101066.1201739972,176,599,634,19,176,0,0,0,100.59789128483908,129.11337068719905,,,0.6305254378648875,209917.3156919092,126713.93439252196,4498146.971303688,178814.9021043671,0,,,,,,,,,,,,,,29400
491,1102,17309763.48911071,5.549001814882033,5.762250453720508,498632,3422730,1374714.7741093996,1652319.7578637411,60110956,0,1820972.385904469,958762.6513440132,77,302,250,6,77,0,0,0,97.08142968720998,124.6423998637313,,,0.6669691470054446,407219.9725130932,278611.0970761918,6385293.047811875,258695.1571983389,0,,,,,,,,,,,,,,29460
492,1441,9623027.82165163,6.460791117279667,5.850798056904927,937057,2580161,583316.4072038322,1045863.4774097966,115000000,0,913815.1009321704,879112.6254593926,42,331,719,9,42,0,0,0,108.01175314432976,187.44120333099053,,,0.48091603053435117,281047.26282450516,108512.35468106106,3168669.0138677093,233081.74392628294,0,,,,,,,,,,,,,,29520
493,2268,9031719.339065256,6.592151675485009,6.264991181657848,1872360,2955318,498006.459332617,949388.6605615437,101240373,0,860661.8570496303,707349.1818849999,139,411,1253,14,139,0,0,0,118.17747533407871,211.2032803204928,,,0.47001763668430335,328005.87547320075,166722.34159541957,2490840.6894383384,190849.26196418816,0,,,,,,,,,,,,,,29580
494,2184,7111079.986721612,6.7866300366300365,6.298534798534798,1863795,2972023,755454.675939878,901426.5279142366,114432944,0,1099185.369841057,729983.1266143498,105,344,1385,10,105,0,0,0,129.7611516609059,235.25697171645803,,,0.42994505494505497,438236.5747176755,44937.96187350476,2413539.365268916,159664.21675982332,0,,,,,,,,,,,,,,29640
495,2120,11310536.989622641,7.477358490566037,7.755660377358491,1847164,6149659,535642.9625399038,1116042.1378815856,114000000,0,953875.9747888694,859657.4621978939,33,179,1241,2,33,0,0,0,133.6966418753023,230.6421596505337,,,0.48962264150943396,549093.5806544309,214055.24393603098,3597011.380065659,218238.77096476636,0,,,,,,,,,,,,,,29700
496,1100,11348088.706363637,6.743636363636363,6.010909090909091,811374,2637153,781616.6656427674,1165176.9585606572,117000000,0,1062360.7590081007,948853.2088498174,57,221,517,6,57,0,0,0,125.67626584648163,200.32797803275156,,,0.36727272727272725,372047.62438598357,181071.52126741884,3810869.0296074785,277335.9357761295,0,,,,,,,,,,,,,,29760
497,2269,13036988.151167916,6.75275451740855,6.947113265755839,1422308,8774086,813815.1556924869,1197366.8941310213,105472823,0,1188700.7564532175,847612.8910477776,98,380,907,11,98,0,0,0,117.93141420655853,178.23423107327034,,,0.5187307183781401,317197.82224964077,189075.6839358577,4040294.7611112413,379269.91926055704,0,,,,,,,,,,,,,,29820
498,1728,9381601.333333334,6.175347222222222,5.585069444444445,1144943,3290879,553599.7229197482,1159366.2647560963,115000000,0,907075.4937113432,832598.6345038557,44,271,818,8,44,0,0,0,117.91577200554676,192.61012500428865,,,0.4224537037037037,214823.0233263165,40063.05928756373,3974443.3536316413,217984.193623153,0,,,,,,,,,,,,,,29880
499,1403,8004892.62722737,7.565930149679259,7.111903064861012,1186191,4632730,711636.367425472,989140.9001585247,86700000,0,941528.2991207307,647428.5687781337,39,233,772,1,39,0,0,0,132.15005804513166,228.88528730709527,,,0.25302922309337134,393720.1373744288,134812.8543713418,3276940.011386573,218248.7406170252,0,,,,,,,,,,,,,,29940
500,1677,7274716.533691115,6.742993440667859,5.989862850327967,1313727,3004754,704988.9818166265,770780.3290942939,59905205,0,928455.3445294906,609372.5313865714,28,217,961,2,28,0,0,0,132.42456832005487,228.48885436422637,,39531.740986978584,0.3124627310673822,212878.0873134087,59074.160786899796,2686649.492596032,79166.7879669174,0,,,,,,,,,,,,,,30000
501,840,15082159.867857143,5.71547619047619,5.703571428571428,353799,3091317,940370.8435922689,1552769.3534361748,59937109,0,1268600.90630341,1291672.5669417002,29,181,232,5,29,0,0,0,119.96300665661535,146.53133752667011,12182.598812856024,172449.04772625942,0.6130952380952381,615129.4565109863,26261.681925261833,4811965.535605375,165013.03592176133,0,,,,,,,,,,,,,,30060
502,976,14267608.721311476,4.815573770491803,4.645491803278689,262427,2526763,1476553.9384989233,1184597.1645675385,59936325,0,1815837.5047465004,1028895.4610182273,31,186,228,0,31,0,0,0,84.53838105395205,103.93878968212397,,125294.68767343105,0.6516393442622951,272686.50111345726,63138.308938857575,4512027.656342883,116990.85706323304,0,,,,,,,,,,,,,,30120
503,819,8518507.683760684,4.096459096459096,2.7887667887667886,226815,647790,1345034.8228672107,890082.6080182362,72138390,0,1566493.3620737032,729620.9436000255,64,291,142,15,64,0,0,0,75.30410223956238,97.83187287977339,,680841.2788783613,0.5787545787545788,495895.62876004766,219254.68365109182,3067729.118291536,180804.7141261742,0,,,,,,,,,,,,,,30180
504,1133,14247952.484554281,4.823477493380406,4.184466019417476,328954,1948747,769080.3251673279,1392864.2182539466,59936333,0,1217916.393260292,1107035.5485135696,83,326,265,2,83,0,0,0,81.85583264199691,111.55977623632684,,151996.24577150986,0.6054721977052074,226149.4158293758,230272.99114217507,4714061.418581354,124167.105893699,0,,,,,,,,,,,,,,30240
505,490,11365538.142857144,4.563265306122449,3.126530612244898,164337,561303,2897448.2449734937,1114666.5137058941,59937046,0,3115988.159328639,951396.6394113484,36,214,106,3,36,0,0,0,75.56181813083163,107.42136963937102,,156828.93371447953,0.48367346938775513,793843.6607295708,77444.50025135097,5337253.987957576,302494.1373068283,0,,,,,,,,,,,,,,30300
506,1603,14421620.349968808,4.6743605739238925,4.184029943855271,425060,2639917,733148.3458664642,1512698.1543110884,67336633,0,1205023.6089007056,1112060.6009675784,111,320,347,8,111,0,0,0,82.5928139159373,108.21637813802664,,,0.686837180286962,326393.525010328,82223.06191924216,5356933.580183553,322924.87237319705,0,,,,,,,,,,,,,,30360
507,2094,14332110.55921681,5.298949379178605,5.585004775549188,652799,6906635,635337.2968376648,1357721.4881240437,59937008,0,1037986.5401537411,994959.7913135171,106,394,586,11,106,0,0,0,107.6459657734162,145.69675168304371,,,0.7020057306590258,214334.03325099594,113660.06512477768,4687884.38149619,226967.43083675325,0,,,,,,,,,,,,,,30420
508,879,7383191.718998862,3.5415244596131967,2.4379977246871443,206989,571618,1388236.6440193446,796779.0590773533,59937158,0,1547022.4911640154,593841.6545109767,45,285,152,6,45,0,0,0,66.48682465908429,84.63127949365051,,,0.626848691695108,388506.5938217616,90405.14300653207,3248684.7199356365,85195.82913088718,0,,,,,,,,,,,,,,30480
509,754,6212811.923076923,3.6710875331564985,2.1644562334217508,194496,398443,887781.8331014893,1214385.7830846515,59937119,0,1117997.8946133184,786957.695627436,125,452,118,12,125,0,0,0,56.20167801654164,76.57192580402308,,984799.0485169666,0.40185676392572944,138592.57296437983,87435.96279875305,3105176.9145526886,244940.1942669544,0,,,,,,,,,,,,,,30540
510,1725,16978027.5142029,6.194202898550724,6.297971014492753,1075205,6998928,860211.0553168469,1465686.435154806,59937051,0,1283839.3700675522,1099850.6784118747,131,367,426,6,131,0,0,0,91.05167349833508,111.46864599008266,,,0.6857971014492754,399767.4191357249,242531.1690089509,5055427.516594381,373930.8490229207,0,,,,,,,,,,,,,,30600
511,799,10651527.245306633,3.667083854818523,3.2090112640801003,202002,825860,1319102.7950509533,1031543.0298129208,59937238,0,1563948.0496314631,838161.1863012236,30,144,177,8,30,0,0,0,83.04233321623605,108.59537851765019,,,0.6595744680851063,125133.5015043203,25596.62176011614,4159052.323780534,62813.139885793615,0,,,,,,,,,,,,,,30660
512,878,13217182.200455582,4.8929384965831435,3.7539863325740317,344190,899176,910039.8347350394,1372232.2217976155,59939477,0,1236739.0180504443,1095702.7581813592,36,319,195,14,36,0,0,0,77.39849372542585,109.00812627793042,,,0.571753986332574,458901.2749728272,170383.19940754375,3972359.0844795792,216831.79454723484,0,,,,,,,,,,,,,,30720
513,750,8990173.96,4.168,2.776,224037,556373,877220.8789536953,930399.9395214979,59937256,0,1125351.6248969198,852341.8019003536,101,332,159,16,101,0,0,0,70.56833057616947,102.09391691110895,,723229.7732763477,0.472,339031.4275919863,122663.15379024843,3090568.109198667,76132.75561604867,0,,,,,,,,,,,,,,30780
514,1603,14236200.791640673,4.615720524017467,4.310043668122271,575412,2510719,944978.0461876335,1288611.7083093936,59933031,0,1325763.0577004864,950802.937475283,55,320,392,6,55,0,0,0,95.8334198712398,126.77272299837026,,,0.72613849033063,437287.5119254034,168892.82223015462,4500322.3092290675,157275.77172786987,0,,,,,,,,,,,,,,30840
515,1033,18395262.24588577,6.343659244917715,6.732817037754114,412898,4997916,815834.0050853963,1595971.171416341,59937096,0,1301163.5270120322,1152709.2281193952,44,254,289,3,44,0,0,0,110.40041619294918,142.57471551534707,,,0.6524685382381413,323080.73035883217,113563.83313621664,5962601.410125046,175886.92575893673,0,,,,,,,,,,,,,,30900
516,942,16299303.567940552,5.646496815286624,5.5615711252653925,366610,2927956,1399078.780055774,1532135.5648187634,59937085,0,1843766.73485059,1241772.5033690024,56,274,241,2,56,0,0,0,87.37674804541082,118.0308715981672,,,0.6061571125265393,651000.6225390546,131455.60461412484,5595053.7354567405,275816.40481133363,0,,,,,,,,,,,,,,30960
